account_id,customer_id,account_type,currency,current_balance,status,opened_at
ACC-1136,CUST-0759,CREDIT_CARD,INR,383620.36,ACTIVE,2025-12-20 00:00:00
ACC-1137,CUST-0876,LOAN,INR,348924.8,ACTIVE,2025-02-06 00:00:00
ACC-1138,CUST-0962,LOAN,INR,309789.07,ACTIVE,2025-03-29 00:00:00
ACC-1139,CUST-0395,SAVINGS,INR,452862.11,ACTIVE,2025-02-05 00:00:00
ACC-1140,CUST-0436,LOAN,INR,356501.39,ACTIVE,2025-07-20 00:00:00
ACC-1141,CUST-0357,LOAN,INR,327377.03,ACTIVE,2024-07-23 00:00:00
ACC-1142,CUST-0066,CURRENT,INR,239868.72,ACTIVE,2025-03-11 00:00:00
ACC-1143,CUST-0096,SAVINGS,INR,256477.33,ACTIVE,2024-10-23 00:00:00
ACC-1144,CUST-0190,LOAN,INR,244012.41,ACTIVE,2026-03-11 00:00:00
ACC-1145,CUST-0644,CREDIT_CARD,INR,335035.5,ACTIVE,2024-05-02 00:00:00
ACC-1146,CUST-0594,SAVINGS,INR,186464.07,ACTIVE,2026-01-12 00:00:00
ACC-1147,CUST-0196,LOAN,INR,12102.89,ACTIVE,2025-04-18 00:00:00
ACC-1148,CUST-0084,CREDIT_CARD,INR,226011.85,ACTIVE,2024-04-21 00:00:00
ACC-1149,CUST-0070,CURRENT,INR,450417.46,ACTIVE,2025-03-29 00:00:00
ACC-1150,CUST-0884,LOAN,INR,182327.81,ACTIVE,2025-01-04 00:00:00
ACC-1151,CUST-0559,CURRENT,INR,8911.39,ACTIVE,2025-06-10 00:00:00
ACC-1152,CUST-0040,LOAN,INR,210734.5,ACTIVE,2025-05-16 00:00:00
ACC-1153,CUST-0617,LOAN,INR,229253.26,ACTIVE,2025-02-01 00:00:00
ACC-1154,CUST-0877,LOAN,INR,76268.49,ACTIVE,2024-12-19 00:00:00
ACC-1155,CUST-0389,CREDIT_CARD,INR,339055.21,ACTIVE,2024-12-25 00:00:00
ACC-1156,CUST-0039,LOAN,INR,442162.02,ACTIVE,2024-04-18 00:00:00
ACC-1157,CUST-0494,LOAN,INR,247350.55,ACTIVE,2025-01-20 00:00:00
ACC-1158,CUST-0306,SAVINGS,INR,477207.89,ACTIVE,2025-12-06 00:00:00
ACC-1159,CUST-0531,LOAN,INR,201891.21,ACTIVE,2025-01-14 00:00:00
ACC-1160,CUST-0186,SAVINGS,INR,94620.82,ACTIVE,2024-09-08 00:00:00
ACC-1161,CUST-0370,CREDIT_CARD,INR,317493.32,ACTIVE,2024-06-07 00:00:00
ACC-1162,CUST-0904,CREDIT_CARD,INR,304125.07,ACTIVE,2025-12-10 00:00:00
ACC-1163,CUST-0262,CREDIT_CARD,INR,224097.4,ACTIVE,2025-03-11 00:00:00
ACC-1164,CUST-0463,CREDIT_CARD,INR,451196.5,ACTIVE,2025-09-05 00:00:00
ACC-1165,CUST-0798,CURRENT,INR,106438.65,ACTIVE,2025-09-20 00:00:00
ACC-1166,CUST-0084,CREDIT_CARD,INR,146135.77,ACTIVE,2026-03-15 00:00:00
ACC-1167,CUST-0548,CURRENT,INR,214905.96,ACTIVE,2025-08-18 00:00:00
ACC-1168,CUST-0930,SAVINGS,INR,499107.93,ACTIVE,2024-04-11 00:00:00
ACC-1169,CUST-0806,CURRENT,INR,66085.07,ACTIVE,2026-01-25 00:00:00
ACC-1170,CUST-0844,CURRENT,INR,351666.52,ACTIVE,2024-08-14 00:00:00
ACC-1171,CUST-0096,SAVINGS,INR,94196.41,ACTIVE,2025-02-03 00:00:00
ACC-1172,CUST-0441,LOAN,INR,113885.89,ACTIVE,2025-04-17 00:00:00
ACC-1173,CUST-0203,LOAN,INR,199165.51,ACTIVE,2025-08-20 00:00:00
ACC-1174,CUST-0681,CURRENT,INR,69248.14,ACTIVE,2025-07-28 00:00:00
ACC-1175,CUST-0045,CURRENT,INR,30526.68,ACTIVE,2025-01-03 00:00:00
ACC-1176,CUST-0247,CURRENT,INR,84579.64,ACTIVE,2024-06-19 00:00:00
ACC-1177,CUST-0633,CREDIT_CARD,INR,352950.27,ACTIVE,2025-03-27 00:00:00
ACC-1178,CUST-0982,CREDIT_CARD,INR,161621.72,ACTIVE,2026-02-15 00:00:00
ACC-1179,CUST-0046,LOAN,INR,154838.73,ACTIVE,2024-07-13 00:00:00
ACC-1180,CUST-0751,LOAN,INR,22777.71,ACTIVE,2025-10-26 00:00:00
ACC-1181,CUST-0255,CURRENT,INR,381882.64,ACTIVE,2025-11-08 00:00:00
ACC-1182,CUST-0869,CURRENT,INR,456427.6,ACTIVE,2024-04-15 00:00:00
ACC-1183,CUST-0801,SAVINGS,INR,344679.68,ACTIVE,2024-05-02 00:00:00
ACC-1184,CUST-0653,CURRENT,INR,315410.93,ACTIVE,2024-09-01 00:00:00
ACC-1185,CUST-0431,LOAN,INR,51307.47,ACTIVE,2025-10-20 00:00:00
ACC-1186,CUST-0577,CREDIT_CARD,INR,220815.12,ACTIVE,2025-07-17 00:00:00
ACC-1187,CUST-0733,CREDIT_CARD,INR,414183.42,ACTIVE,2025-10-22 00:00:00
ACC-1188,CUST-0246,CREDIT_CARD,INR,367886.01,ACTIVE,2024-07-27 00:00:00
ACC-1189,CUST-0060,CREDIT_CARD,INR,93432.73,ACTIVE,2026-01-13 00:00:00
ACC-1190,CUST-0973,LOAN,INR,15990.89,ACTIVE,2025-03-24 00:00:00
ACC-1191,CUST-0296,CREDIT_CARD,INR,333122.17,ACTIVE,2025-10-26 00:00:00
ACC-1192,CUST-0917,CURRENT,INR,453983.68,ACTIVE,2025-09-01 00:00:00
ACC-1193,CUST-0227,CURRENT,INR,223816.72,ACTIVE,2024-05-29 00:00:00
ACC-1194,CUST-0014,LOAN,INR,417585.92,ACTIVE,2025-06-12 00:00:00
ACC-1195,CUST-0386,SAVINGS,INR,259236.39,ACTIVE,2025-12-30 00:00:00
ACC-1196,CUST-0200,SAVINGS,INR,89575.18,ACTIVE,2025-02-12 00:00:00
ACC-1197,CUST-0423,LOAN,INR,141657.66,ACTIVE,2025-08-05 00:00:00
ACC-1198,CUST-0411,CURRENT,INR,182856.91,ACTIVE,2025-09-25 00:00:00
ACC-1199,CUST-0673,CURRENT,INR,121729.82,ACTIVE,2025-01-24 00:00:00
ACC-1200,CUST-0291,CREDIT_CARD,INR,309870.17,ACTIVE,2026-01-01 00:00:00
ACC-1201,CUST-0152,CREDIT_CARD,INR,418967.6,ACTIVE,2025-03-19 00:00:00
ACC-1202,CUST-0066,LOAN,INR,277422.26,ACTIVE,2026-03-26 00:00:00
ACC-1203,CUST-0245,LOAN,INR,307957.61,ACTIVE,2025-07-08 00:00:00
ACC-1204,CUST-0229,CREDIT_CARD,INR,186759.01,ACTIVE,2026-04-09 00:00:00
ACC-1205,CUST-0601,SAVINGS,INR,312459.4,ACTIVE,2025-04-01 00:00:00
ACC-1206,CUST-0307,LOAN,INR,421995.73,ACTIVE,2025-05-22 00:00:00
ACC-1207,CUST-0261,CREDIT_CARD,INR,410690.94,ACTIVE,2025-09-26 00:00:00
ACC-1208,CUST-0955,SAVINGS,INR,355343.15,ACTIVE,2025-10-18 00:00:00
ACC-1209,CUST-0041,LOAN,INR,142042.96,ACTIVE,2025-03-08 00:00:00
ACC-1210,CUST-0887,LOAN,INR,267161.96,ACTIVE,2025-07-24 00:00:00
ACC-1211,CUST-0354,CURRENT,INR,379445.26,ACTIVE,2024-10-15 00:00:00
ACC-1212,CUST-0911,CREDIT_CARD,INR,378644.1,ACTIVE,2025-10-14 00:00:00
ACC-1213,CUST-0513,LOAN,INR,233708.66,ACTIVE,2025-09-25 00:00:00
ACC-1214,CUST-0556,CREDIT_CARD,INR,329161.2,ACTIVE,2024-05-30 00:00:00
ACC-1215,CUST-0765,CREDIT_CARD,INR,473236.12,ACTIVE,2024-12-14 00:00:00
ACC-1216,CUST-0230,LOAN,INR,28856.39,ACTIVE,2025-07-27 00:00:00
ACC-1217,CUST-0350,CURRENT,INR,297767.33,ACTIVE,2025-08-10 00:00:00
ACC-1218,CUST-0689,LOAN,INR,392274.08,ACTIVE,2025-06-02 00:00:00
ACC-1219,CUST-0708,LOAN,INR,127708.16,ACTIVE,2025-12-28 00:00:00
ACC-1220,CUST-0458,SAVINGS,INR,212346.39,ACTIVE,2026-02-10 00:00:00
ACC-1221,CUST-0550,LOAN,INR,118580.9,ACTIVE,2026-02-07 00:00:00
ACC-1222,CUST-0634,CREDIT_CARD,INR,325049.92,ACTIVE,2025-04-19 00:00:00
ACC-1223,CUST-0214,CURRENT,INR,62231.83,ACTIVE,2024-12-31 00:00:00
ACC-1224,CUST-0885,CREDIT_CARD,INR,121434.24,ACTIVE,2025-09-23 00:00:00
ACC-1225,CUST-0983,LOAN,INR,345416.03,ACTIVE,2025-04-19 00:00:00
ACC-1226,CUST-0893,SAVINGS,INR,173255.77,ACTIVE,2024-05-15 00:00:00
ACC-1227,CUST-0121,SAVINGS,INR,70360.62,ACTIVE,2024-07-21 00:00:00
ACC-1228,CUST-0694,CURRENT,INR,201317.1,ACTIVE,2024-09-05 00:00:00
ACC-1229,CUST-0338,SAVINGS,INR,292011.53,ACTIVE,2024-08-01 00:00:00
ACC-1230,CUST-0759,LOAN,INR,429997.32,ACTIVE,2025-06-07 00:00:00
ACC-1231,CUST-0829,SAVINGS,INR,414958.79,ACTIVE,2025-11-13 00:00:00
ACC-1232,CUST-0121,LOAN,INR,475614.74,ACTIVE,2026-03-25 00:00:00
ACC-1233,CUST-0178,SAVINGS,INR,141156.36,ACTIVE,2025-12-18 00:00:00
ACC-1234,CUST-0246,CREDIT_CARD,INR,351648.07,ACTIVE,2025-09-08 00:00:00
ACC-1235,CUST-0857,CURRENT,INR,29274.15,ACTIVE,2024-12-11 00:00:00
ACC-1236,CUST-0573,CREDIT_CARD,INR,219982.2,ACTIVE,2025-02-09 00:00:00
ACC-1237,CUST-0325,CREDIT_CARD,INR,145210.06,ACTIVE,2025-02-03 00:00:00
ACC-1238,CUST-0291,CURRENT,INR,133480.93,ACTIVE,2025-04-18 00:00:00
ACC-1239,CUST-0653,LOAN,INR,376448.34,ACTIVE,2025-05-05 00:00:00
ACC-1240,CUST-0227,LOAN,INR,55409.8,ACTIVE,2025-04-07 00:00:00
ACC-1241,CUST-0316,SAVINGS,INR,139857.56,ACTIVE,2024-10-31 00:00:00
ACC-1242,CUST-0931,CURRENT,INR,211549.46,ACTIVE,2024-03-25 00:00:00
ACC-1243,CUST-0048,LOAN,INR,37367.52,ACTIVE,2026-04-05 00:00:00
ACC-1244,CUST-0395,LOAN,INR,479188.79,ACTIVE,2024-11-24 00:00:00
ACC-1245,CUST-0011,CURRENT,INR,466473.0,ACTIVE,2025-09-17 00:00:00
ACC-1246,CUST-0165,CREDIT_CARD,INR,238647.99,ACTIVE,2025-01-23 00:00:00
ACC-1247,CUST-0009,LOAN,INR,220777.99,ACTIVE,2025-12-24 00:00:00
ACC-1248,CUST-0868,LOAN,INR,341791.11,ACTIVE,2026-02-10 00:00:00
ACC-1249,CUST-0767,SAVINGS,INR,338475.72,ACTIVE,2026-02-19 00:00:00
ACC-1250,CUST-0628,CREDIT_CARD,INR,408860.52,ACTIVE,2024-09-30 00:00:00
ACC-1251,CUST-0234,SAVINGS,INR,148050.44,ACTIVE,2024-11-16 00:00:00
ACC-1252,CUST-0485,SAVINGS,INR,24119.16,ACTIVE,2024-06-13 00:00:00
ACC-1253,CUST-0353,CURRENT,INR,432661.96,ACTIVE,2025-06-06 00:00:00
ACC-1254,CUST-0630,SAVINGS,INR,131996.43,ACTIVE,2025-01-24 00:00:00
ACC-1255,CUST-0474,SAVINGS,INR,401663.52,ACTIVE,2026-01-07 00:00:00
ACC-1256,CUST-0369,CURRENT,INR,71002.9,ACTIVE,2024-12-23 00:00:00
ACC-1257,CUST-0059,LOAN,INR,125804.83,ACTIVE,2025-03-01 00:00:00
ACC-1258,CUST-0971,LOAN,INR,50602.2,ACTIVE,2024-05-31 00:00:00
ACC-1259,CUST-0326,LOAN,INR,197217.47,ACTIVE,2025-09-30 00:00:00
ACC-1260,CUST-0474,SAVINGS,INR,175783.14,ACTIVE,2024-07-09 00:00:00
ACC-1261,CUST-0375,CREDIT_CARD,INR,487481.55,ACTIVE,2024-12-31 00:00:00
ACC-1262,CUST-0104,CURRENT,INR,84098.47,ACTIVE,2024-12-10 00:00:00
ACC-1263,CUST-0890,SAVINGS,INR,209012.9,ACTIVE,2025-11-23 00:00:00
ACC-1264,CUST-0334,LOAN,INR,363159.39,ACTIVE,2025-04-19 00:00:00
ACC-1265,CUST-0689,CURRENT,INR,56765.42,ACTIVE,2024-06-08 00:00:00
ACC-1266,CUST-0522,CREDIT_CARD,INR,431367.34,ACTIVE,2025-04-30 00:00:00
ACC-1267,CUST-0471,CURRENT,INR,212416.0,ACTIVE,2024-09-08 00:00:00
ACC-1268,CUST-0654,LOAN,INR,253054.53,ACTIVE,2026-01-18 00:00:00
ACC-1269,CUST-0740,CREDIT_CARD,INR,33791.91,ACTIVE,2024-09-26 00:00:00
ACC-1270,CUST-0569,CURRENT,INR,233978.01,ACTIVE,2026-03-02 00:00:00
ACC-1271,CUST-0717,SAVINGS,INR,102572.37,ACTIVE,2025-07-02 00:00:00
ACC-1272,CUST-0537,SAVINGS,INR,344461.73,ACTIVE,2024-10-24 00:00:00
ACC-1273,CUST-0530,SAVINGS,INR,401318.78,ACTIVE,2024-07-19 00:00:00
ACC-1274,CUST-0613,LOAN,INR,65169.63,ACTIVE,2024-04-14 00:00:00
ACC-1275,CUST-0659,CREDIT_CARD,INR,492052.04,ACTIVE,2024-07-26 00:00:00
ACC-1276,CUST-0347,LOAN,INR,247238.49,ACTIVE,2025-08-18 00:00:00
ACC-1277,CUST-0191,LOAN,INR,85453.02,ACTIVE,2025-10-27 00:00:00
ACC-1278,CUST-0236,CREDIT_CARD,INR,156231.49,ACTIVE,2025-01-20 00:00:00
ACC-1279,CUST-0621,LOAN,INR,406188.53,ACTIVE,2024-05-24 00:00:00
ACC-1280,CUST-0575,CURRENT,INR,151682.93,ACTIVE,2024-06-19 00:00:00
ACC-1281,CUST-0225,CREDIT_CARD,INR,71096.76,ACTIVE,2025-02-01 00:00:00
ACC-1282,CUST-0809,LOAN,INR,342007.05,ACTIVE,2025-09-30 00:00:00
ACC-1283,CUST-0065,SAVINGS,INR,140249.14,ACTIVE,2024-12-10 00:00:00
ACC-1284,CUST-0190,CREDIT_CARD,INR,472257.96,ACTIVE,2026-02-01 00:00:00
ACC-1285,CUST-0007,LOAN,INR,246887.93,ACTIVE,2024-08-17 00:00:00
ACC-1286,CUST-0649,CREDIT_CARD,INR,150365.7,ACTIVE,2024-04-26 00:00:00
ACC-1287,CUST-0385,CURRENT,INR,82415.87,ACTIVE,2025-03-15 00:00:00
ACC-1288,CUST-0685,CREDIT_CARD,INR,89050.84,ACTIVE,2024-12-24 00:00:00
ACC-1289,CUST-0416,SAVINGS,INR,390988.17,ACTIVE,2025-04-18 00:00:00
ACC-1290,CUST-0648,CREDIT_CARD,INR,407412.92,ACTIVE,2024-09-28 00:00:00
ACC-1291,CUST-0704,CREDIT_CARD,INR,55517.9,ACTIVE,2024-04-18 00:00:00
ACC-1292,CUST-0438,SAVINGS,INR,475340.49,ACTIVE,2025-12-10 00:00:00
ACC-1293,CUST-0556,CURRENT,INR,223236.22,ACTIVE,2024-08-28 00:00:00
ACC-1294,CUST-0061,CREDIT_CARD,INR,203588.97,ACTIVE,2024-08-13 00:00:00
ACC-1295,CUST-0536,LOAN,INR,123024.11,ACTIVE,2025-03-11 00:00:00
ACC-1296,CUST-0633,SAVINGS,INR,92948.37,ACTIVE,2024-07-21 00:00:00
ACC-1297,CUST-0868,CREDIT_CARD,INR,434594.05,ACTIVE,2024-06-15 00:00:00
ACC-1298,CUST-0700,CREDIT_CARD,INR,328572.2,ACTIVE,2024-05-21 00:00:00
ACC-1299,CUST-0294,CURRENT,INR,47446.85,ACTIVE,2025-05-30 00:00:00
ACC-1300,CUST-0946,CURRENT,INR,235047.79,ACTIVE,2025-07-15 00:00:00
ACC-1301,CUST-0848,CREDIT_CARD,INR,8204.03,ACTIVE,2025-07-17 00:00:00
ACC-1302,CUST-0209,CURRENT,INR,439959.91,ACTIVE,2025-04-05 00:00:00
ACC-1303,CUST-0411,SAVINGS,INR,259630.63,ACTIVE,2025-06-17 00:00:00
ACC-1304,CUST-0558,CREDIT_CARD,INR,457630.97,ACTIVE,2025-08-30 00:00:00
ACC-1305,CUST-0542,SAVINGS,INR,429502.83,ACTIVE,2026-04-19 00:00:00
ACC-1306,CUST-0555,LOAN,INR,302180.1,ACTIVE,2025-11-18 00:00:00
ACC-1307,CUST-0211,CREDIT_CARD,INR,310619.59,ACTIVE,2024-09-29 00:00:00
ACC-1308,CUST-0661,CURRENT,INR,407979.54,ACTIVE,2024-10-10 00:00:00
ACC-1309,CUST-0601,CURRENT,INR,66838.11,ACTIVE,2024-10-26 00:00:00
ACC-1310,CUST-0206,LOAN,INR,495162.02,ACTIVE,2025-05-16 00:00:00
ACC-1311,CUST-0369,CURRENT,INR,256854.7,ACTIVE,2025-11-27 00:00:00
ACC-1312,CUST-0701,CREDIT_CARD,INR,320444.62,ACTIVE,2025-06-27 00:00:00
ACC-1313,CUST-0499,CURRENT,INR,82500.89,ACTIVE,2025-01-11 00:00:00
ACC-1314,CUST-0225,CURRENT,INR,5939.84,ACTIVE,2024-05-31 00:00:00
ACC-1315,CUST-0623,LOAN,INR,179880.87,ACTIVE,2024-03-30 00:00:00
ACC-1316,CUST-0035,CURRENT,INR,239109.36,ACTIVE,2026-01-06 00:00:00
ACC-1317,CUST-0383,LOAN,INR,97535.5,ACTIVE,2024-10-07 00:00:00
ACC-1318,CUST-0792,SAVINGS,INR,330706.6,ACTIVE,2024-05-30 00:00:00
ACC-1319,CUST-0468,LOAN,INR,114346.29,ACTIVE,2025-01-30 00:00:00
ACC-1320,CUST-0947,CURRENT,INR,29831.53,ACTIVE,2024-12-28 00:00:00
ACC-1321,CUST-0440,SAVINGS,INR,302702.7,ACTIVE,2025-08-14 00:00:00
ACC-1322,CUST-0914,LOAN,INR,225954.86,ACTIVE,2025-09-19 00:00:00
ACC-1323,CUST-0418,CURRENT,INR,26292.44,ACTIVE,2025-08-19 00:00:00
ACC-1324,CUST-0758,CREDIT_CARD,INR,76623.47,ACTIVE,2025-11-08 00:00:00
ACC-1325,CUST-0211,CURRENT,INR,29693.55,ACTIVE,2024-08-10 00:00:00
ACC-1326,CUST-0771,CURRENT,INR,46589.81,ACTIVE,2024-12-16 00:00:00
ACC-1327,CUST-0921,CREDIT_CARD,INR,272457.26,ACTIVE,2025-10-03 00:00:00
ACC-1328,CUST-0765,CREDIT_CARD,INR,121913.28,ACTIVE,2026-01-09 00:00:00
ACC-1329,CUST-0217,CREDIT_CARD,INR,457507.55,ACTIVE,2024-12-11 00:00:00
ACC-1330,CUST-0355,CURRENT,INR,34746.98,ACTIVE,2024-05-26 00:00:00
ACC-1331,CUST-0142,CREDIT_CARD,INR,195081.11,ACTIVE,2025-04-05 00:00:00
ACC-1332,CUST-0665,CREDIT_CARD,INR,410978.24,ACTIVE,2024-04-28 00:00:00
ACC-1333,CUST-0936,LOAN,INR,347116.92,ACTIVE,2026-03-05 00:00:00
ACC-1334,CUST-0184,LOAN,INR,30607.04,ACTIVE,2026-01-31 00:00:00
ACC-1335,CUST-0590,LOAN,INR,111121.93,ACTIVE,2024-12-20 00:00:00
ACC-1336,CUST-0796,LOAN,INR,467643.18,ACTIVE,2025-11-29 00:00:00
ACC-1337,CUST-0682,CREDIT_CARD,INR,143769.46,ACTIVE,2026-04-08 00:00:00
ACC-1338,CUST-0809,LOAN,INR,233017.59,ACTIVE,2026-02-14 00:00:00
ACC-1339,CUST-0069,SAVINGS,INR,357774.01,ACTIVE,2024-06-03 00:00:00
ACC-1340,CUST-0543,CREDIT_CARD,INR,320858.91,ACTIVE,2025-09-16 00:00:00
ACC-1341,CUST-0324,CREDIT_CARD,INR,468744.74,ACTIVE,2025-11-03 00:00:00
ACC-1342,CUST-0746,SAVINGS,INR,443178.06,ACTIVE,2024-03-26 00:00:00
ACC-1343,CUST-0745,CURRENT,INR,301550.48,ACTIVE,2024-05-17 00:00:00
ACC-1344,CUST-0472,CREDIT_CARD,INR,100039.07,ACTIVE,2025-05-22 00:00:00
ACC-1345,CUST-0636,CREDIT_CARD,INR,143656.85,ACTIVE,2025-07-14 00:00:00
ACC-1346,CUST-0334,CURRENT,INR,226068.26,ACTIVE,2025-01-13 00:00:00
ACC-1347,CUST-0613,SAVINGS,INR,236806.15,ACTIVE,2024-08-16 00:00:00
ACC-1348,CUST-0266,SAVINGS,INR,255116.74,ACTIVE,2024-06-08 00:00:00
ACC-1349,CUST-0652,CURRENT,INR,305951.47,ACTIVE,2026-01-17 00:00:00
ACC-1350,CUST-0730,LOAN,INR,270785.15,ACTIVE,2025-05-16 00:00:00
ACC-1351,CUST-0233,CREDIT_CARD,INR,5323.91,ACTIVE,2025-04-25 00:00:00
ACC-1352,CUST-0826,SAVINGS,INR,389933.12,ACTIVE,2024-07-25 00:00:00
ACC-1353,CUST-0161,CURRENT,INR,406451.19,ACTIVE,2025-09-13 00:00:00
ACC-1354,CUST-0513,CREDIT_CARD,INR,409292.61,ACTIVE,2024-06-06 00:00:00
ACC-1355,CUST-0324,LOAN,INR,458709.31,ACTIVE,2025-12-30 00:00:00
ACC-1356,CUST-0343,LOAN,INR,67778.31,ACTIVE,2025-03-05 00:00:00
ACC-1357,CUST-0711,CREDIT_CARD,INR,456953.59,ACTIVE,2025-06-28 00:00:00
ACC-1358,CUST-0647,LOAN,INR,353832.1,ACTIVE,2025-07-01 00:00:00
ACC-1359,CUST-0695,LOAN,INR,70310.24,ACTIVE,2024-10-28 00:00:00
ACC-1360,CUST-0755,LOAN,INR,215389.65,ACTIVE,2024-10-06 00:00:00
ACC-1361,CUST-0826,LOAN,INR,163258.29,ACTIVE,2025-02-22 00:00:00
ACC-1362,CUST-0546,CURRENT,INR,487627.8,ACTIVE,2025-02-19 00:00:00
ACC-1363,CUST-0687,SAVINGS,INR,22553.29,ACTIVE,2025-02-16 00:00:00
ACC-1364,CUST-0567,LOAN,INR,108351.96,ACTIVE,2026-03-29 00:00:00
ACC-1365,CUST-0858,SAVINGS,INR,399076.25,ACTIVE,2025-10-12 00:00:00
ACC-1366,CUST-0301,CURRENT,INR,394563.12,ACTIVE,2025-05-05 00:00:00
ACC-1367,CUST-0679,CREDIT_CARD,INR,381917.77,ACTIVE,2025-05-20 00:00:00
ACC-1368,CUST-0437,LOAN,INR,494721.54,ACTIVE,2025-03-09 00:00:00
ACC-1369,CUST-0734,SAVINGS,INR,453990.6,ACTIVE,2026-03-05 00:00:00
ACC-1370,CUST-0243,LOAN,INR,214953.68,ACTIVE,2026-02-03 00:00:00
ACC-1371,CUST-0190,CURRENT,INR,398106.73,ACTIVE,2024-06-10 00:00:00
ACC-1372,CUST-0840,CURRENT,INR,294834.21,ACTIVE,2026-01-04 00:00:00
ACC-1373,CUST-0005,LOAN,INR,129214.41,ACTIVE,2026-01-29 00:00:00
ACC-1374,CUST-0231,CURRENT,INR,301079.98,ACTIVE,2024-10-21 00:00:00
ACC-1375,CUST-0771,LOAN,INR,20010.77,ACTIVE,2024-06-27 00:00:00
ACC-1376,CUST-0571,CURRENT,INR,307551.92,ACTIVE,2024-12-13 00:00:00
ACC-1377,CUST-0020,CURRENT,INR,422315.41,ACTIVE,2025-08-06 00:00:00
ACC-1378,CUST-0611,LOAN,INR,135453.04,ACTIVE,2024-09-12 00:00:00
ACC-1379,CUST-0917,CREDIT_CARD,INR,311385.4,ACTIVE,2026-02-09 00:00:00
ACC-1380,CUST-0730,SAVINGS,INR,215785.07,ACTIVE,2025-06-27 00:00:00
ACC-1381,CUST-0184,CREDIT_CARD,INR,29491.87,ACTIVE,2025-02-10 00:00:00
ACC-1382,CUST-0132,LOAN,INR,479388.61,ACTIVE,2024-11-04 00:00:00
ACC-1383,CUST-0163,SAVINGS,INR,302259.25,ACTIVE,2026-02-11 00:00:00
ACC-1384,CUST-0030,SAVINGS,INR,130384.12,ACTIVE,2024-05-19 00:00:00
ACC-1385,CUST-0409,LOAN,INR,272692.68,ACTIVE,2025-01-12 00:00:00
ACC-1386,CUST-0090,SAVINGS,INR,285440.27,ACTIVE,2025-07-07 00:00:00
ACC-1387,CUST-0458,LOAN,INR,491024.3,ACTIVE,2026-02-14 00:00:00
ACC-1388,CUST-0018,SAVINGS,INR,240234.29,ACTIVE,2026-04-15 00:00:00
ACC-1389,CUST-0014,SAVINGS,INR,388929.33,ACTIVE,2024-07-11 00:00:00
ACC-1390,CUST-0723,CURRENT,INR,120228.16,ACTIVE,2026-02-18 00:00:00
ACC-1391,CUST-0331,LOAN,INR,474139.26,ACTIVE,2025-10-17 00:00:00
ACC-1392,CUST-0539,CURRENT,INR,497611.76,ACTIVE,2026-04-24 00:00:00
ACC-1393,CUST-0041,SAVINGS,INR,10376.27,ACTIVE,2026-04-27 00:00:00
ACC-1394,CUST-0524,CURRENT,INR,479207.06,ACTIVE,2026-01-28 00:00:00
ACC-1395,CUST-0563,CURRENT,INR,338319.2,ACTIVE,2024-11-04 00:00:00
ACC-1396,CUST-0793,SAVINGS,INR,141437.16,ACTIVE,2025-08-22 00:00:00
ACC-1397,CUST-0285,SAVINGS,INR,352050.99,ACTIVE,2024-10-19 00:00:00
ACC-1398,CUST-0255,SAVINGS,INR,133665.49,ACTIVE,2026-01-26 00:00:00
ACC-1399,CUST-0436,CREDIT_CARD,INR,97402.91,ACTIVE,2024-09-22 00:00:00
ACC-1400,CUST-0614,CURRENT,INR,352488.65,ACTIVE,2024-11-02 00:00:00
ACC-1401,CUST-0988,LOAN,INR,453902.82,ACTIVE,2025-07-26 00:00:00
ACC-1402,CUST-0079,CURRENT,INR,228846.9,ACTIVE,2024-12-11 00:00:00
ACC-1403,CUST-0407,LOAN,INR,258096.3,ACTIVE,2025-06-27 00:00:00
ACC-1404,CUST-0089,CURRENT,INR,463294.68,ACTIVE,2024-12-20 00:00:00
ACC-1405,CUST-0724,SAVINGS,INR,70332.57,ACTIVE,2024-09-28 00:00:00
ACC-1406,CUST-0445,CURRENT,INR,239869.41,ACTIVE,2026-02-23 00:00:00
ACC-1407,CUST-0094,SAVINGS,INR,155451.54,ACTIVE,2025-10-02 00:00:00
ACC-1408,CUST-0988,CREDIT_CARD,INR,356709.24,ACTIVE,2024-10-06 00:00:00
ACC-1409,CUST-0634,SAVINGS,INR,353587.75,ACTIVE,2024-12-27 00:00:00
ACC-1410,CUST-0006,CREDIT_CARD,INR,204370.63,ACTIVE,2025-11-01 00:00:00
ACC-1411,CUST-0110,SAVINGS,INR,134080.1,ACTIVE,2024-04-11 00:00:00
ACC-1412,CUST-0266,CURRENT,INR,140987.42,ACTIVE,2024-04-18 00:00:00
ACC-1413,CUST-0713,SAVINGS,INR,263359.22,ACTIVE,2026-01-13 00:00:00
ACC-1414,CUST-0439,CREDIT_CARD,INR,399615.38,ACTIVE,2025-08-14 00:00:00
ACC-1415,CUST-0001,SAVINGS,INR,59219.15,ACTIVE,2025-01-08 00:00:00
ACC-1416,CUST-0863,CREDIT_CARD,INR,279339.32,ACTIVE,2024-08-08 00:00:00
ACC-1417,CUST-0556,SAVINGS,INR,236663.37,ACTIVE,2024-06-12 00:00:00
ACC-1418,CUST-0258,LOAN,INR,257708.36,ACTIVE,2024-05-21 00:00:00
ACC-1419,CUST-0113,CREDIT_CARD,INR,335884.62,ACTIVE,2024-06-11 00:00:00
ACC-1420,CUST-0292,SAVINGS,INR,282467.47,ACTIVE,2025-06-30 00:00:00
