transaction_id,account_id,counterparty_id,beneficiary_id,transaction_type,amount,currency,status,channel,device_id,location_id,transaction_timestamp,scenario_id
TXN-000157,ACC-0395,CP-0289,BEN-0200,OUTBOUND_WIRE,16601.17,INR,COMPLETED,NET_BANKING,DEV-0130,LOC-004,2026-06-09 11:31:00,NORMAL
TXN-000158,ACC-0565,CP-0008,BEN-0038,INBOUND_WIRE,9631.38,INR,COMPLETED,UPI,DEV-0313,LOC-099,2026-07-08 23:07:00,NORMAL
TXN-000159,ACC-0300,CP-0028,BEN-0282,RTGS,47258.84,INR,COMPLETED,UPI,DEV-0237,LOC-086,2026-08-26 02:13:00,NORMAL
TXN-000160,ACC-0569,CP-0347,BEN-0150,IMPS,34126.93,INR,COMPLETED,NET_BANKING,DEV-0424,LOC-071,2026-08-20 11:43:00,NORMAL
TXN-000161,ACC-1045,CP-0389,BEN-0061,RTGS,9365.76,INR,COMPLETED,BRANCH,DEV-0067,LOC-072,2026-06-19 08:28:00,NORMAL
TXN-000162,ACC-0418,CP-0438,BEN-0264,OUTBOUND_WIRE,33551.53,INR,COMPLETED,UPI,DEV-0097,LOC-002,2026-07-04 17:18:00,NORMAL
TXN-000163,ACC-0259,CP-0168,BEN-0140,INBOUND_WIRE,46276.06,INR,COMPLETED,UPI,DEV-0058,LOC-071,2026-08-19 21:27:00,NORMAL
TXN-000164,ACC-1314,CP-0089,BEN-0073,INBOUND_WIRE,5703.02,INR,COMPLETED,MOBILE_APP,DEV-0679,LOC-046,2026-07-27 13:07:00,NORMAL
TXN-000165,ACC-0090,CP-0079,BEN-0055,NEFT,17765.05,INR,COMPLETED,MOBILE_APP,DEV-0595,LOC-059,2026-09-22 15:42:00,NORMAL
TXN-000166,ACC-0527,CP-0432,BEN-0140,OUTBOUND_WIRE,4252.71,INR,COMPLETED,MOBILE_APP,DEV-0460,LOC-030,2026-09-10 19:33:00,NORMAL
TXN-000167,ACC-0821,CP-0333,BEN-0001,OUTBOUND_WIRE,11368.79,INR,COMPLETED,UPI,DEV-0381,LOC-032,2026-08-14 10:42:00,NORMAL
TXN-000168,ACC-0097,CP-0064,BEN-0085,RTGS,11756.0,INR,COMPLETED,UPI,DEV-0124,LOC-046,2026-08-29 12:18:00,NORMAL
TXN-000169,ACC-1380,CP-0093,BEN-0150,NEFT,12859.36,INR,COMPLETED,MOBILE_APP,DEV-0641,LOC-098,2026-08-13 18:33:00,NORMAL
TXN-000170,ACC-0918,CP-0294,BEN-0104,RTGS,46555.82,INR,COMPLETED,BRANCH,DEV-0485,LOC-006,2026-09-14 18:29:00,NORMAL
TXN-000171,ACC-1242,CP-0157,BEN-0236,IMPS,43541.33,INR,COMPLETED,UPI,DEV-0559,LOC-009,2026-07-24 03:00:00,NORMAL
TXN-000172,ACC-1162,CP-0412,BEN-0136,IMPS,32570.86,INR,COMPLETED,UPI,DEV-0651,LOC-061,2026-07-17 09:50:00,NORMAL
TXN-000173,ACC-0409,CP-0105,BEN-0265,NEFT,29184.95,INR,COMPLETED,BRANCH,DEV-0190,LOC-023,2026-07-21 03:14:00,NORMAL
TXN-000174,ACC-1404,CP-0153,BEN-0195,IMPS,44827.56,INR,COMPLETED,BRANCH,DEV-0693,LOC-094,2026-07-11 14:45:00,NORMAL
TXN-000175,ACC-0139,CP-0161,BEN-0175,IMPS,9009.45,INR,COMPLETED,MOBILE_APP,DEV-0592,LOC-075,2026-07-22 08:28:00,NORMAL
TXN-000176,ACC-1098,CP-0042,BEN-0242,OUTBOUND_WIRE,17304.92,INR,COMPLETED,UPI,DEV-0254,LOC-046,2026-09-09 09:33:00,NORMAL
TXN-000177,ACC-0802,CP-0171,BEN-0131,NEFT,37149.04,INR,COMPLETED,BRANCH,DEV-0047,LOC-026,2026-07-31 14:34:00,NORMAL
TXN-000178,ACC-1116,CP-0096,BEN-0261,OUTBOUND_WIRE,19246.3,INR,COMPLETED,MOBILE_APP,DEV-0445,LOC-085,2026-07-26 01:28:00,NORMAL
TXN-000179,ACC-1155,CP-0213,BEN-0175,OUTBOUND_WIRE,25043.97,INR,COMPLETED,BRANCH,DEV-0747,LOC-098,2026-07-09 02:31:00,NORMAL
TXN-000180,ACC-0458,CP-0175,BEN-0174,NEFT,42034.95,INR,COMPLETED,BRANCH,DEV-0442,LOC-078,2026-06-21 21:46:00,NORMAL
TXN-000181,ACC-0629,CP-0216,BEN-0231,RTGS,18709.6,INR,COMPLETED,NET_BANKING,DEV-0514,LOC-024,2026-08-15 23:33:00,NORMAL
TXN-000182,ACC-1227,CP-0325,BEN-0036,INBOUND_WIRE,8906.96,INR,COMPLETED,NET_BANKING,DEV-0381,LOC-099,2026-08-11 14:17:00,NORMAL
TXN-000183,ACC-1235,CP-0113,BEN-0048,IMPS,3075.22,INR,COMPLETED,MOBILE_APP,DEV-0445,LOC-016,2026-07-09 12:41:00,NORMAL
TXN-000184,ACC-0601,CP-0148,BEN-0040,IMPS,34937.1,INR,COMPLETED,MOBILE_APP,DEV-0400,LOC-088,2026-06-26 01:53:00,NORMAL
TXN-000185,ACC-0181,CP-0350,BEN-0054,OUTBOUND_WIRE,7985.55,INR,COMPLETED,UPI,DEV-0306,LOC-016,2026-06-15 22:05:00,NORMAL
TXN-000186,ACC-1349,CP-0224,BEN-0180,INBOUND_WIRE,30189.61,INR,COMPLETED,BRANCH,DEV-0496,LOC-086,2026-07-02 16:00:00,NORMAL
TXN-000187,ACC-1074,CP-0248,BEN-0012,IMPS,17337.76,INR,COMPLETED,BRANCH,DEV-0145,LOC-091,2026-08-22 11:17:00,NORMAL
TXN-000188,ACC-1268,CP-0350,BEN-0031,IMPS,39852.89,INR,COMPLETED,BRANCH,DEV-0650,LOC-056,2026-06-21 15:26:00,NORMAL
TXN-000189,ACC-1305,CP-0314,BEN-0278,IMPS,11914.26,INR,COMPLETED,UPI,DEV-0774,LOC-001,2026-08-13 03:18:00,NORMAL
TXN-000190,ACC-1322,CP-0115,BEN-0030,OUTBOUND_WIRE,31747.79,INR,COMPLETED,UPI,DEV-0298,LOC-025,2026-06-01 10:25:00,NORMAL
TXN-000191,ACC-0079,CP-0103,BEN-0102,RTGS,24342.09,INR,COMPLETED,MOBILE_APP,DEV-0306,LOC-088,2026-06-05 21:43:00,NORMAL
TXN-000192,ACC-1050,CP-0291,BEN-0188,RTGS,4668.54,INR,COMPLETED,NET_BANKING,DEV-0228,LOC-052,2026-06-30 00:59:00,NORMAL
TXN-000193,ACC-0314,CP-0376,BEN-0193,RTGS,5192.06,INR,COMPLETED,BRANCH,DEV-0094,LOC-050,2026-08-26 03:41:00,NORMAL
TXN-000194,ACC-0311,CP-0128,BEN-0025,NEFT,18095.45,INR,COMPLETED,MOBILE_APP,DEV-0602,LOC-055,2026-07-04 13:02:00,NORMAL
TXN-000195,ACC-0074,CP-0129,BEN-0194,IMPS,10897.47,INR,COMPLETED,UPI,DEV-0317,LOC-062,2026-08-24 17:01:00,NORMAL
TXN-000196,ACC-0718,CP-0346,BEN-0108,IMPS,12697.96,INR,COMPLETED,BRANCH,DEV-0458,LOC-064,2026-06-19 14:19:00,NORMAL
TXN-000197,ACC-1436,CP-0345,BEN-0060,OUTBOUND_WIRE,2818.21,INR,COMPLETED,MOBILE_APP,DEV-0681,LOC-098,2026-07-14 03:34:00,NORMAL
TXN-000198,ACC-1029,CP-0206,BEN-0099,RTGS,48406.76,INR,COMPLETED,MOBILE_APP,DEV-0282,LOC-054,2026-06-27 02:55:00,NORMAL
TXN-000199,ACC-1237,CP-0406,BEN-0004,RTGS,14646.31,INR,COMPLETED,NET_BANKING,DEV-0630,LOC-015,2026-08-21 12:13:00,NORMAL
TXN-000200,ACC-0545,CP-0409,BEN-0174,NEFT,3521.31,INR,COMPLETED,BRANCH,DEV-0322,LOC-033,2026-06-28 08:11:00,NORMAL
TXN-000201,ACC-0715,CP-0406,BEN-0184,NEFT,15799.51,INR,COMPLETED,BRANCH,DEV-0267,LOC-032,2026-08-15 14:57:00,NORMAL
TXN-000202,ACC-0547,CP-0022,BEN-0212,RTGS,31545.34,INR,COMPLETED,UPI,DEV-0282,LOC-015,2026-09-09 00:01:00,NORMAL
TXN-000203,ACC-1391,CP-0211,BEN-0212,NEFT,13932.02,INR,COMPLETED,NET_BANKING,DEV-0212,LOC-045,2026-07-22 22:18:00,NORMAL
TXN-000204,ACC-0115,CP-0468,BEN-0066,RTGS,26025.61,INR,COMPLETED,MOBILE_APP,DEV-0029,LOC-064,2026-06-26 15:20:00,NORMAL
TXN-000205,ACC-0323,CP-0135,BEN-0207,IMPS,10549.87,INR,COMPLETED,UPI,DEV-0012,LOC-022,2026-07-05 08:30:00,NORMAL
TXN-000206,ACC-0261,CP-0004,BEN-0032,OUTBOUND_WIRE,23833.21,INR,COMPLETED,UPI,DEV-0631,LOC-047,2026-06-14 13:13:00,NORMAL
TXN-000207,ACC-0853,CP-0161,BEN-0159,IMPS,16382.84,INR,COMPLETED,NET_BANKING,DEV-0334,LOC-044,2026-09-20 13:21:00,NORMAL
TXN-000208,ACC-0973,CP-0491,BEN-0250,IMPS,16953.35,INR,COMPLETED,MOBILE_APP,DEV-0527,LOC-026,2026-07-10 16:21:00,NORMAL
TXN-000209,ACC-1131,CP-0131,BEN-0001,OUTBOUND_WIRE,42141.76,INR,COMPLETED,BRANCH,DEV-0237,LOC-070,2026-09-06 07:31:00,NORMAL
TXN-000210,ACC-0247,CP-0238,BEN-0147,INBOUND_WIRE,17927.51,INR,COMPLETED,NET_BANKING,DEV-0379,LOC-098,2026-07-14 21:36:00,NORMAL
TXN-000211,ACC-1101,CP-0443,BEN-0210,RTGS,13441.56,INR,COMPLETED,NET_BANKING,DEV-0291,LOC-086,2026-06-25 05:53:00,NORMAL
TXN-000212,ACC-0533,CP-0404,BEN-0096,IMPS,40010.75,INR,COMPLETED,UPI,DEV-0712,LOC-031,2026-08-21 07:38:00,NORMAL
TXN-000213,ACC-1199,CP-0452,BEN-0131,RTGS,34831.23,INR,COMPLETED,UPI,DEV-0248,LOC-082,2026-08-26 04:58:00,NORMAL
TXN-000214,ACC-1445,CP-0399,BEN-0298,OUTBOUND_WIRE,31400.77,INR,COMPLETED,BRANCH,DEV-0220,LOC-029,2026-07-20 06:41:00,NORMAL
TXN-000215,ACC-0460,CP-0111,BEN-0041,OUTBOUND_WIRE,38488.89,INR,COMPLETED,MOBILE_APP,DEV-0315,LOC-082,2026-07-27 16:29:00,NORMAL
TXN-000216,ACC-1240,CP-0179,BEN-0063,RTGS,9509.37,INR,COMPLETED,BRANCH,DEV-0568,LOC-060,2026-09-09 17:21:00,NORMAL
TXN-000217,ACC-0902,CP-0295,BEN-0215,OUTBOUND_WIRE,37157.87,INR,COMPLETED,BRANCH,DEV-0680,LOC-069,2026-09-11 08:08:00,NORMAL
TXN-000218,ACC-1418,CP-0174,BEN-0237,INBOUND_WIRE,5622.69,INR,COMPLETED,MOBILE_APP,DEV-0076,LOC-040,2026-07-22 00:05:00,NORMAL
TXN-000219,ACC-0998,CP-0265,BEN-0262,IMPS,4843.29,INR,COMPLETED,MOBILE_APP,DEV-0068,LOC-002,2026-06-07 23:33:00,NORMAL
TXN-000220,ACC-0599,CP-0152,BEN-0183,OUTBOUND_WIRE,22512.02,INR,COMPLETED,MOBILE_APP,DEV-0677,LOC-098,2026-06-25 09:15:00,NORMAL
TXN-000221,ACC-0373,CP-0227,BEN-0042,RTGS,13930.61,INR,COMPLETED,MOBILE_APP,DEV-0079,LOC-076,2026-06-02 14:27:00,NORMAL
TXN-000222,ACC-0725,CP-0420,BEN-0162,IMPS,27816.19,INR,COMPLETED,BRANCH,DEV-0497,LOC-027,2026-08-21 23:58:00,NORMAL
TXN-000223,ACC-1295,CP-0220,BEN-0159,IMPS,31025.05,INR,COMPLETED,BRANCH,DEV-0436,LOC-040,2026-07-23 22:46:00,NORMAL
TXN-000224,ACC-0243,CP-0340,BEN-0180,INBOUND_WIRE,22425.16,INR,COMPLETED,UPI,DEV-0460,LOC-074,2026-07-22 23:45:00,NORMAL
TXN-000225,ACC-0864,CP-0228,BEN-0053,NEFT,48834.78,INR,COMPLETED,BRANCH,DEV-0336,LOC-018,2026-06-23 03:09:00,NORMAL
TXN-000226,ACC-0796,CP-0268,BEN-0068,OUTBOUND_WIRE,31667.67,INR,COMPLETED,MOBILE_APP,DEV-0270,LOC-071,2026-08-29 20:57:00,NORMAL
TXN-000227,ACC-0204,CP-0262,BEN-0104,IMPS,29507.86,INR,COMPLETED,NET_BANKING,DEV-0103,LOC-075,2026-06-11 05:54:00,NORMAL
TXN-000228,ACC-0830,CP-0342,BEN-0028,INBOUND_WIRE,49884.83,INR,COMPLETED,BRANCH,DEV-0461,LOC-035,2026-06-20 16:29:00,NORMAL
TXN-000229,ACC-0067,CP-0175,BEN-0108,RTGS,31999.68,INR,COMPLETED,BRANCH,DEV-0460,LOC-080,2026-06-10 10:06:00,NORMAL
TXN-000230,ACC-0823,CP-0088,BEN-0093,NEFT,29877.03,INR,COMPLETED,MOBILE_APP,DEV-0112,LOC-044,2026-07-04 16:26:00,NORMAL
TXN-000231,ACC-1157,CP-0144,BEN-0083,OUTBOUND_WIRE,5738.08,INR,COMPLETED,BRANCH,DEV-0056,LOC-005,2026-07-13 14:28:00,NORMAL
TXN-000232,ACC-1351,CP-0020,BEN-0009,INBOUND_WIRE,22658.0,INR,COMPLETED,UPI,DEV-0225,LOC-068,2026-08-05 13:06:00,NORMAL
TXN-000233,ACC-0340,CP-0467,BEN-0002,IMPS,23597.4,INR,COMPLETED,UPI,DEV-0441,LOC-086,2026-08-03 13:21:00,NORMAL
TXN-000234,ACC-0045,CP-0401,BEN-0300,OUTBOUND_WIRE,20689.43,INR,COMPLETED,UPI,DEV-0373,LOC-002,2026-06-29 19:31:00,NORMAL
TXN-000235,ACC-0337,CP-0245,BEN-0198,RTGS,7573.39,INR,COMPLETED,BRANCH,DEV-0134,LOC-078,2026-06-16 13:01:00,NORMAL
TXN-000236,ACC-0990,CP-0293,BEN-0035,IMPS,27386.76,INR,COMPLETED,UPI,DEV-0417,LOC-001,2026-06-18 21:15:00,NORMAL
TXN-000237,ACC-0489,CP-0192,BEN-0075,IMPS,9723.1,INR,COMPLETED,BRANCH,DEV-0116,LOC-083,2026-08-18 16:27:00,NORMAL
TXN-000238,ACC-0541,CP-0465,BEN-0229,RTGS,11400.72,INR,COMPLETED,MOBILE_APP,DEV-0579,LOC-034,2026-06-28 19:32:00,NORMAL
TXN-000239,ACC-0656,CP-0447,BEN-0241,RTGS,14423.8,INR,COMPLETED,NET_BANKING,DEV-0623,LOC-060,2026-09-23 02:37:00,NORMAL
TXN-000240,ACC-0922,CP-0275,BEN-0140,INBOUND_WIRE,10920.23,INR,COMPLETED,BRANCH,DEV-0076,LOC-034,2026-09-05 19:56:00,NORMAL
TXN-000241,ACC-0989,CP-0012,BEN-0244,OUTBOUND_WIRE,14214.91,INR,COMPLETED,UPI,DEV-0459,LOC-038,2026-07-05 07:45:00,NORMAL
TXN-000242,ACC-1042,CP-0249,BEN-0179,INBOUND_WIRE,36186.29,INR,COMPLETED,MOBILE_APP,DEV-0030,LOC-037,2026-09-07 11:38:00,NORMAL
TXN-000243,ACC-1244,CP-0185,BEN-0054,INBOUND_WIRE,40210.42,INR,COMPLETED,UPI,DEV-0600,LOC-015,2026-07-13 18:50:00,NORMAL
TXN-000244,ACC-1060,CP-0157,BEN-0022,INBOUND_WIRE,15594.27,INR,COMPLETED,BRANCH,DEV-0684,LOC-034,2026-07-25 15:06:00,NORMAL
TXN-000245,ACC-1151,CP-0366,BEN-0297,RTGS,18827.71,INR,COMPLETED,NET_BANKING,DEV-0108,LOC-010,2026-07-14 05:34:00,NORMAL
TXN-000246,ACC-0396,CP-0058,BEN-0297,RTGS,38136.08,INR,COMPLETED,UPI,DEV-0079,LOC-059,2026-07-16 23:28:00,NORMAL
TXN-000247,ACC-0429,CP-0300,BEN-0249,IMPS,21049.57,INR,COMPLETED,BRANCH,DEV-0105,LOC-064,2026-09-20 22:29:00,NORMAL
TXN-000248,ACC-1045,CP-0244,BEN-0253,INBOUND_WIRE,33653.79,INR,COMPLETED,NET_BANKING,DEV-0170,LOC-018,2026-08-09 21:20:00,NORMAL
TXN-000249,ACC-1299,CP-0386,BEN-0032,INBOUND_WIRE,48078.57,INR,COMPLETED,MOBILE_APP,DEV-0168,LOC-090,2026-07-21 04:47:00,NORMAL
TXN-000250,ACC-1007,CP-0127,BEN-0134,IMPS,43788.84,INR,COMPLETED,BRANCH,DEV-0657,LOC-001,2026-09-12 04:17:00,NORMAL
TXN-000251,ACC-0262,CP-0451,BEN-0211,RTGS,8638.24,INR,COMPLETED,NET_BANKING,DEV-0606,LOC-039,2026-06-08 15:22:00,NORMAL
TXN-000252,ACC-1364,CP-0100,BEN-0071,NEFT,17037.58,INR,COMPLETED,BRANCH,DEV-0245,LOC-015,2026-07-25 12:31:00,NORMAL
TXN-000253,ACC-0609,CP-0449,BEN-0030,OUTBOUND_WIRE,22362.57,INR,COMPLETED,UPI,DEV-0684,LOC-057,2026-09-09 04:32:00,NORMAL
TXN-000254,ACC-1349,CP-0021,BEN-0255,IMPS,30543.55,INR,COMPLETED,UPI,DEV-0463,LOC-038,2026-07-12 21:53:00,NORMAL
TXN-000255,ACC-0193,CP-0061,BEN-0184,INBOUND_WIRE,48327.78,INR,COMPLETED,NET_BANKING,DEV-0633,LOC-082,2026-06-16 10:12:00,NORMAL
TXN-000256,ACC-1214,CP-0406,BEN-0278,NEFT,17525.44,INR,COMPLETED,NET_BANKING,DEV-0650,LOC-093,2026-07-20 23:51:00,NORMAL
TXN-000257,ACC-1306,CP-0121,BEN-0189,OUTBOUND_WIRE,18722.19,INR,COMPLETED,MOBILE_APP,DEV-0271,LOC-078,2026-06-24 02:51:00,NORMAL
TXN-000258,ACC-1122,CP-0478,BEN-0102,RTGS,17323.43,INR,COMPLETED,MOBILE_APP,DEV-0794,LOC-001,2026-06-06 10:59:00,NORMAL
TXN-000259,ACC-0899,CP-0386,BEN-0137,INBOUND_WIRE,33415.41,INR,COMPLETED,NET_BANKING,DEV-0019,LOC-025,2026-07-04 08:24:00,NORMAL
TXN-000260,ACC-0705,CP-0117,BEN-0289,OUTBOUND_WIRE,16647.7,INR,COMPLETED,MOBILE_APP,DEV-0383,LOC-040,2026-09-23 04:45:00,NORMAL
TXN-000261,ACC-0037,CP-0445,BEN-0152,OUTBOUND_WIRE,29294.93,INR,COMPLETED,BRANCH,DEV-0178,LOC-026,2026-06-28 22:32:00,NORMAL
TXN-000262,ACC-0974,CP-0175,BEN-0265,INBOUND_WIRE,20860.54,INR,COMPLETED,UPI,DEV-0723,LOC-057,2026-09-14 13:43:00,NORMAL
TXN-000263,ACC-1368,CP-0149,BEN-0225,INBOUND_WIRE,47770.79,INR,COMPLETED,MOBILE_APP,DEV-0313,LOC-078,2026-07-30 08:50:00,NORMAL
TXN-000264,ACC-1483,CP-0154,BEN-0033,OUTBOUND_WIRE,12062.66,INR,COMPLETED,BRANCH,DEV-0032,LOC-030,2026-06-12 19:53:00,NORMAL
TXN-000265,ACC-0824,CP-0356,BEN-0120,INBOUND_WIRE,8068.37,INR,COMPLETED,NET_BANKING,DEV-0791,LOC-054,2026-06-18 14:22:00,NORMAL
TXN-000266,ACC-0999,CP-0445,BEN-0044,INBOUND_WIRE,40576.62,INR,COMPLETED,BRANCH,DEV-0440,LOC-008,2026-07-30 08:19:00,NORMAL
TXN-000267,ACC-1082,CP-0054,BEN-0017,OUTBOUND_WIRE,4283.47,INR,COMPLETED,MOBILE_APP,DEV-0194,LOC-064,2026-06-30 11:30:00,NORMAL
TXN-000268,ACC-1192,CP-0310,BEN-0172,IMPS,15770.74,INR,COMPLETED,BRANCH,DEV-0204,LOC-084,2026-07-27 10:43:00,NORMAL
TXN-000269,ACC-0674,CP-0217,BEN-0161,RTGS,29823.2,INR,COMPLETED,MOBILE_APP,DEV-0011,LOC-070,2026-08-28 12:41:00,NORMAL
TXN-000270,ACC-0286,CP-0278,BEN-0283,NEFT,16992.48,INR,COMPLETED,UPI,DEV-0159,LOC-056,2026-06-11 00:29:00,NORMAL
TXN-000271,ACC-0413,CP-0358,BEN-0222,NEFT,18475.51,INR,COMPLETED,NET_BANKING,DEV-0604,LOC-061,2026-09-19 20:16:00,NORMAL
TXN-000272,ACC-1205,CP-0312,BEN-0047,IMPS,34842.17,INR,COMPLETED,UPI,DEV-0130,LOC-052,2026-06-01 11:12:00,NORMAL
TXN-000273,ACC-1371,CP-0158,BEN-0220,OUTBOUND_WIRE,42873.93,INR,COMPLETED,UPI,DEV-0051,LOC-051,2026-06-27 01:27:00,NORMAL
TXN-000274,ACC-0732,CP-0361,BEN-0071,NEFT,4655.48,INR,COMPLETED,NET_BANKING,DEV-0327,LOC-074,2026-07-16 14:16:00,NORMAL
TXN-000275,ACC-0225,CP-0450,BEN-0283,INBOUND_WIRE,27358.62,INR,COMPLETED,MOBILE_APP,DEV-0219,LOC-007,2026-09-22 13:44:00,NORMAL
TXN-000276,ACC-0793,CP-0262,BEN-0280,RTGS,10058.66,INR,COMPLETED,UPI,DEV-0503,LOC-014,2026-06-23 08:28:00,NORMAL
TXN-000277,ACC-0824,CP-0195,BEN-0035,IMPS,48652.61,INR,COMPLETED,BRANCH,DEV-0568,LOC-025,2026-08-07 01:09:00,NORMAL
TXN-000278,ACC-0801,CP-0125,BEN-0296,IMPS,22779.34,INR,COMPLETED,UPI,DEV-0603,LOC-013,2026-08-15 10:04:00,NORMAL
TXN-000279,ACC-1487,CP-0431,BEN-0106,IMPS,20755.1,INR,COMPLETED,BRANCH,DEV-0703,LOC-021,2026-08-31 11:15:00,NORMAL
TXN-000280,ACC-1269,CP-0227,BEN-0042,RTGS,42285.96,INR,COMPLETED,UPI,DEV-0424,LOC-086,2026-06-26 19:54:00,NORMAL
TXN-000281,ACC-0603,CP-0207,BEN-0275,RTGS,6231.65,INR,COMPLETED,MOBILE_APP,DEV-0388,LOC-075,2026-08-02 06:57:00,NORMAL
TXN-000282,ACC-0028,CP-0127,BEN-0102,RTGS,41920.06,INR,COMPLETED,NET_BANKING,DEV-0378,LOC-021,2026-06-23 12:26:00,NORMAL
TXN-000283,ACC-0227,CP-0200,BEN-0015,IMPS,49362.52,INR,COMPLETED,MOBILE_APP,DEV-0714,LOC-027,2026-06-25 19:54:00,NORMAL
TXN-000284,ACC-0826,CP-0477,BEN-0283,NEFT,10441.23,INR,COMPLETED,MOBILE_APP,DEV-0177,LOC-029,2026-07-31 14:41:00,NORMAL
TXN-000285,ACC-1192,CP-0233,BEN-0124,NEFT,41644.42,INR,COMPLETED,BRANCH,DEV-0210,LOC-087,2026-07-29 19:19:00,NORMAL
TXN-000286,ACC-1140,CP-0018,BEN-0027,OUTBOUND_WIRE,37626.48,INR,COMPLETED,NET_BANKING,DEV-0393,LOC-008,2026-08-08 12:45:00,NORMAL
TXN-000287,ACC-0621,CP-0089,BEN-0267,OUTBOUND_WIRE,41097.06,INR,COMPLETED,UPI,DEV-0451,LOC-021,2026-08-31 01:13:00,NORMAL
TXN-000288,ACC-0949,CP-0267,BEN-0220,INBOUND_WIRE,14857.07,INR,COMPLETED,BRANCH,DEV-0339,LOC-065,2026-08-18 00:23:00,NORMAL
TXN-000289,ACC-0088,CP-0415,BEN-0076,NEFT,14077.89,INR,COMPLETED,NET_BANKING,DEV-0668,LOC-062,2026-08-18 12:53:00,NORMAL
TXN-000290,ACC-1316,CP-0312,BEN-0277,OUTBOUND_WIRE,29501.46,INR,COMPLETED,BRANCH,DEV-0787,LOC-087,2026-06-26 12:11:00,NORMAL
TXN-000291,ACC-0915,CP-0022,BEN-0053,IMPS,46486.59,INR,COMPLETED,BRANCH,DEV-0688,LOC-082,2026-06-30 06:44:00,NORMAL
TXN-000292,ACC-0719,CP-0219,BEN-0115,INBOUND_WIRE,22420.25,INR,COMPLETED,MOBILE_APP,DEV-0144,LOC-023,2026-07-20 08:40:00,NORMAL
TXN-000293,ACC-0803,CP-0101,BEN-0204,OUTBOUND_WIRE,30464.78,INR,COMPLETED,BRANCH,DEV-0286,LOC-027,2026-07-29 03:27:00,NORMAL
TXN-000294,ACC-0575,CP-0427,BEN-0102,NEFT,16932.16,INR,COMPLETED,MOBILE_APP,DEV-0430,LOC-086,2026-09-05 05:58:00,NORMAL
TXN-000295,ACC-1100,CP-0377,BEN-0261,NEFT,36425.92,INR,COMPLETED,UPI,DEV-0469,LOC-026,2026-06-02 15:04:00,NORMAL
TXN-000296,ACC-0989,CP-0262,BEN-0020,OUTBOUND_WIRE,29843.26,INR,COMPLETED,BRANCH,DEV-0669,LOC-093,2026-07-05 14:07:00,NORMAL
TXN-000297,ACC-0719,CP-0147,BEN-0275,OUTBOUND_WIRE,49357.46,INR,COMPLETED,BRANCH,DEV-0467,LOC-096,2026-08-10 06:02:00,NORMAL
TXN-000298,ACC-1228,CP-0368,BEN-0046,IMPS,46213.47,INR,COMPLETED,UPI,DEV-0589,LOC-011,2026-08-28 05:56:00,NORMAL
TXN-000299,ACC-0222,CP-0156,BEN-0287,NEFT,42487.78,INR,COMPLETED,BRANCH,DEV-0333,LOC-045,2026-06-11 06:47:00,NORMAL
TXN-000300,ACC-0010,CP-0282,BEN-0096,OUTBOUND_WIRE,25603.52,INR,COMPLETED,UPI,DEV-0714,LOC-074,2026-07-19 17:57:00,NORMAL
TXN-000301,ACC-0127,CP-0143,BEN-0081,NEFT,15017.93,INR,COMPLETED,UPI,DEV-0035,LOC-079,2026-07-24 23:38:00,NORMAL
TXN-000302,ACC-0317,CP-0032,BEN-0104,OUTBOUND_WIRE,9567.12,INR,COMPLETED,UPI,DEV-0378,LOC-004,2026-08-14 17:14:00,NORMAL
TXN-000303,ACC-0775,CP-0500,BEN-0093,NEFT,8051.31,INR,COMPLETED,MOBILE_APP,DEV-0173,LOC-024,2026-07-21 14:13:00,NORMAL
TXN-000304,ACC-1164,CP-0099,BEN-0209,IMPS,36348.84,INR,COMPLETED,NET_BANKING,DEV-0658,LOC-091,2026-09-01 00:46:00,NORMAL
TXN-000305,ACC-0895,CP-0151,BEN-0073,OUTBOUND_WIRE,27758.64,INR,COMPLETED,NET_BANKING,DEV-0713,LOC-091,2026-06-20 12:01:00,NORMAL
TXN-000306,ACC-1077,CP-0298,BEN-0246,NEFT,29155.13,INR,COMPLETED,MOBILE_APP,DEV-0418,LOC-021,2026-06-01 18:52:00,NORMAL
TXN-000307,ACC-0574,CP-0260,BEN-0056,INBOUND_WIRE,21989.44,INR,COMPLETED,MOBILE_APP,DEV-0393,LOC-004,2026-09-04 12:31:00,NORMAL
TXN-000308,ACC-1289,CP-0312,BEN-0049,RTGS,26931.48,INR,COMPLETED,NET_BANKING,DEV-0679,LOC-026,2026-08-26 22:26:00,NORMAL
TXN-000309,ACC-0747,CP-0262,BEN-0010,INBOUND_WIRE,13806.09,INR,COMPLETED,BRANCH,DEV-0040,LOC-010,2026-08-02 07:57:00,NORMAL
TXN-000310,ACC-0568,CP-0317,BEN-0226,NEFT,19998.04,INR,COMPLETED,UPI,DEV-0689,LOC-054,2026-06-06 14:26:00,NORMAL
TXN-000311,ACC-0154,CP-0447,BEN-0050,OUTBOUND_WIRE,37323.98,INR,COMPLETED,NET_BANKING,DEV-0528,LOC-093,2026-06-20 14:15:00,NORMAL
TXN-000312,ACC-0510,CP-0005,BEN-0265,OUTBOUND_WIRE,21732.88,INR,COMPLETED,NET_BANKING,DEV-0426,LOC-004,2026-08-03 21:40:00,NORMAL
TXN-000313,ACC-1158,CP-0003,BEN-0200,INBOUND_WIRE,33811.6,INR,COMPLETED,BRANCH,DEV-0032,LOC-044,2026-08-23 17:41:00,NORMAL
